Critic Loss,Generator Loss
-2.765349444113839,-2.814700645179132
-1.1626704592718322,-2.24593815971054
-1.1161153072787233,-1.312532708721653
-1.1108621654290547,-1.0692254038964397
-1.1021949053062057,-1.059762608042533
-1.0991018963490442,-0.9316275549878755
-1.0969645399790033,-0.7716670930967112
-1.0969790314870744,-0.5652912612529362
-1.0997543691948242,-0.4731220480508184
-1.0989014166254996,-0.5346524699107851
-1.0984088123163427,-0.5421596848766622
-1.099126072403606,-0.524374431314195
-1.0986248647577967,-0.4419278766604093
-1.1020282705723317,-0.6830756769317073
-1.215832330862614,-2.122665808430655
-1.1695595661831497,-3.698705294347594
-1.1869010812513556,-3.10284468007812
-1.19447581671532,-3.277533201594727
-1.1971695285767274,-3.66366315110411
-1.1974869661266123,-3.9059414496579334
-1.197832714832914,-4.1544635092178765
-1.1978542826643894,-4.30019624835019
-1.1953892443957834,-4.428103298608006
-1.192979241801734,-4.4241864798823265
-1.1889685690077498,-4.393781537510104
-1.187434069139661,-4.45412279072311
-1.1839625227668393,-4.459071454859734
-1.181667392307544,-4.596450288497395
-1.1780767459280186,-4.731257888628276
-1.1758354322100282,-4.7701022595208595
-1.1745098296039855,-4.820647364649824
-1.1737743074265974,-4.89891068639272
-1.1724088300085713,-4.986655481837527
-1.1713810665893605,-5.0905242764383285
-1.172161098555288,-5.184715401094745
-1.1715335735392696,-5.290545354540545
-1.171608659499544,-5.387180748475139
-1.1704409454981428,-5.452064187212302
-1.1713089180117706,-5.51448062191495
-1.1701878067572027,-5.551336635534159
-1.1695439813598667,-5.612279971485451
-1.1701344585282403,-5.631907155392105
-1.171446683909833,-5.678458237940622
-1.1698411734625107,-5.702286250051518
-1.170039754860216,-5.649056908205998
-1.1699288775174035,-5.675866949576977
-1.1700835445833222,-5.658045568834639
-1.170358508727564,-5.72144721875323
-1.171199075794374,-5.727671864350103
-1.1715050171294346,-5.739705823622847
-1.1709763393391355,-5.762797666612331
-1.1707747008578022,-5.782553957085358
-1.170367688574662,-5.783339418625938
-1.1711608021456927,-5.817359297096179
-1.170997495709341,-5.831862305157481
-1.1710496417238698,-5.848055731763921
-1.1716887102647533,-5.925088085799013
-1.171309033064228,-5.869999981242975
-1.1722766396148172,-5.854451929977607
-1.172707687899543,-5.884297037184319
-1.1722125740117064,-5.918504246199938
-1.172200982843475,-5.8982378747995545
-1.1726834554372978,-5.873857662247412
-1.1723849439722078,-5.863650457070376
-1.1731765309443298,-5.849715836264088
-1.1728665449374116,-5.855851356877311
-1.172353082560127,-5.817881903389821
-1.1731361700362124,-5.801842612218294
-1.1727967853752106,-5.7977138557542185
-1.173592473694897,-5.770979663477655
-1.173307169066717,-5.786339148223247
-1.1724436324581216,-5.767790718053737
-1.173135123478068,-5.756937497891208
-1.172961537225167,-5.796408270380943
