Critic Loss,Generator Loss
-0.3153749315448383,1.2635832289389841
-0.5901721911074032,1.93639811590948
-0.6037180158574177,1.6178712260838772
-0.6048827134403649,1.454475828929887
-0.6056167113992681,1.478054797840071
-0.6068234621861381,1.4129673856026
-0.607429459612991,1.1085343189039587
-0.6092538127705972,0.7123559016137228
-0.6102207623315644,0.5624834237459806
-0.6111494839737773,0.4260935285201882
-0.6115101694688512,0.3511972088400107
-0.6117057831959531,0.316112309542488
-0.6111496102441074,0.2163685122639841
-0.6113608562489641,0.07079249095410939
-0.6118455601741342,-0.08830953896604146
-0.6127366825507286,-0.10918313426102344
-0.6130213855532621,-0.11328916032865138
-0.6129880832059188,-0.21257460696729716
-0.612206488925921,-0.27051005703860964
-0.6127906894731532,-0.24862436732921847
-0.6124580025909379,-0.2707477516193978
-0.6129512493738509,-0.3524894328181022
-0.6123682290354721,-0.44838597404291436
-0.613117162275013,-0.5052233792246161
-0.6127572597569644,-0.6739337503926504
-0.6122938162881152,-0.6672429695355372
-0.6124275478010831,-0.7051245196209435
-0.6132663723011237,-0.7134075201550871
-0.6121505539578004,-0.725533697573447
-0.6131397583743255,-0.7496701201130703
-0.6129979944632481,-0.7824773252166749
-0.6127511902622156,-0.8073760844741965
-0.6131169953118365,-0.803999864960368
-0.6134765698846484,-0.8707428874668528
-0.612705924472704,-0.9481218307270746
-0.6134003303047305,-0.9355308077390885
-0.6130062233231698,-0.9624929541108067
-0.6133845077389893,-1.0859226836933087
-0.6135538396588323,-1.1168784540950134
-0.6135307039693394,-1.215745935012111
-0.6142068275992751,-1.2371310340573924
-0.6138629788776908,-1.2938030829010405
-0.6148722430560792,-1.2574372544950272
-0.6131658667616735,-1.1679080685357914
-0.6133246474386105,-1.236036732031999
-0.6146343369249913,-1.334260021154698
-0.6135493859140766,-1.4132282234619582
-0.6137780291980699,-1.5194626434976166
-0.6139624418283952,-1.6153581258257974
-0.613985003901044,-1.6825935506479945
-0.6143307762783592,-1.7231572162013549
-0.6147200194989337,-1.7603798035911142
-0.6142603902817543,-1.8506907044660754
-0.6145220712632181,-1.8148923196083426
-0.6145542625798173,-1.9383387695549799
-0.6143451248245865,-1.928135925113429
-0.6151450031982059,-2.0352153878407613
-0.6148705448256998,-2.019406141379124
-0.6151838119900551,-2.0750102469738283
-0.6148817828356729,-2.1255939551141263
-0.6145472451773799,-2.102306417556642
-0.6149246110394759,-2.132145742872262
-0.6141865675624025,-2.1028808331443165
-0.6141169297075255,-2.1763567834586133
-0.6147218245514522,-2.22337510006736
-0.6148848694786562,-2.1765234927734407
-0.6141382597905618,-2.259619037165892
-0.6146274156260992,-2.2214803466085837
-0.61468144677753,-2.2306838917853793
-0.6145050098666442,-2.307098012465012
-0.6150364043095565,-2.268517622669782
-0.6141605631364067,-2.4340451207960863
-0.6148042514011927,-2.390669297594296
-0.6142160198642836,-2.361640152245913
-0.6146822558746708,-2.3860039694359605
-0.6150008032006853,-2.30376572812076
-0.6153406253179916,-2.335775055942223
-0.6154579769552417,-2.41627446018361
-0.6155674633171638,-2.3858123303110528
-0.6147095591551995,-2.5215466849936963
-0.6150621953377549,-2.574395882198213
-0.6148616949457346,-2.4225899411691207
-0.6160782030877243,-2.551133115065662
-0.6155308803771492,-2.484514580088527
-0.6143806399950639,-2.5654445426248675
-0.6149501261677657,-2.4091052633781485
-0.6142881188684135,-2.5953303097756675
-0.6144941094526476,-2.5834177641157066
-0.6147003309990428,-2.676607147701147
-0.6151325841715786,-2.657830668211954
-0.6148879782110975,-2.7965046996580503
-0.6143519619589065,-2.7017421475373427
-0.6148353968877821,-2.8453938713838576
-0.6145887849150701,-2.7971714372129526
-0.6147850831174267,-2.7281947304057264
-0.6144514955302657,-2.8542547477073694
-0.6143024813313669,-2.887288065694924
-0.6147958258492983,-3.009776670331554
-0.614535994964046,-2.8434242876388853
-0.6147355324041334,-2.923284834494945
-0.6148586596335797,-2.836828704905729
-0.6152056683181908,-2.793739467268241
-0.6143705665638161,-2.9149232522759774
-0.6139325816253663,-2.806332545649981
-0.6154306430215222,-2.824995745050563
-0.6150859649846873,-2.8339740843282275
-0.6154429506658813,-2.923186694790973
-0.6158256467579385,-2.8556047623082073
-0.6150349365741352,-2.8236405626901986
-0.6149028503358165,-2.8429420863578057
-0.6158814657883349,-2.7656521561584375
-0.615548941481351,-2.714444962791495
-0.6147202793969343,-2.74698327400443
-0.6152160860458061,-2.6918278451156787
-0.6157998462414237,-2.6656253233388094
-0.6151394997003159,-2.784923078197472
-0.6150813014146638,-2.7631769730831617
-0.6151630348039149,-2.8120800360472065
-0.6147014836114414,-2.8454004644789515
-0.6148816954755804,-2.7218604351429794
-0.6157842512768208,-2.8109627489531688
-0.6151714860034687,-2.957230319990553
-0.61429482352793,-2.893194307562479
-0.6151911830126411,-2.790727120931038
-0.6150736359023472,-2.798870487918669
-0.6159358409360026,-2.9001398443707
-0.6148597523366627,-2.841659875253356
-0.6151994300786259,-2.968482868545712
-0.6150003502401256,-2.971242324907974
-0.6151535070017516,-3.0051841447980463
-0.6155674573630348,-3.1762479547404436
-0.6149664472760308,-3.0834936520799885
-0.6156128470965737,-3.2348734684539795
-0.6144036737776218,-3.1664213923981444
-0.6165246898211525,-3.304976345238919
-0.6163426757647231,-3.091636159620403
-0.6155457712700411,-3.1635977599907688
-0.6151037498725839,-3.3158400002016726
-0.6158098533680528,-3.2282735687977726
-0.615750124642795,-3.4476288862258464
-0.61668962956605,-3.4297274747826263
-0.6153848663783968,-3.4174713507966916
-0.6150546049408904,-3.3531252581740363
-0.6149781015127016,-3.4891550827512283
-0.6150767787236562,-3.4525093150457384
-0.6155574035497929,-3.5222352517420377
-0.615803377051181,-3.5506952039862054
-0.6152510299827026,-3.6649454207635848
-0.6157684720517145,-3.4357393533457956
-0.6152166987381215,-3.7140722321379838
-0.6156388988130759,-3.6361068497104867
-0.6154851033194005,-3.8342487092745237
-0.6148948088764018,-3.8174983875013524
-0.6151647292423105,-3.9625190222479776
-0.6150664040353069,-3.9251870454006967
-0.6153207709382175,-4.033180571373951
-0.6156660049531872,-4.03986123623603
-0.6150088244790264,-3.9188104302165203
-0.6156147357384087,-3.9058383765382043
-0.6152092580697717,-3.905529299248101
-0.615322769128943,-3.8937942380273216
-0.617028411240148,-3.717601967434259
-0.615069060886102,-3.765642780185284
-0.6160298779355333,-3.970436212249877
-0.6149520544378433,-4.011032907949796
-0.6150287798812359,-4.043879087995334
-0.6150037766602946,-3.947226425773393
-0.6152731205123748,-4.036774201926327
-0.6160994907127886,-3.815967569197943
-0.6161041453025093,-3.790180704547193
-0.6154337616860088,-3.891759039220914
-0.6161456805328746,-3.849383132113246
-0.6150043964570701,-3.6824018691983573
-0.6155240178462201,-3.829272488518782
-0.6164779763162457,-3.735261208143882
-0.6157631842058343,-3.984226798719556
-0.6146311509699488,-3.9335905852217783
-0.6161077322038685,-4.011449835518516
-0.6153597816990879,-3.972574771749978
