Critic Loss,Generator Loss
-0.36930624461914524,0.08209011731328278
-0.5953603682190283,0.4923679638089372
-0.607589886813343,-0.12689664267363193
-0.609967702420823,-0.4166926020537132
-0.6105351517782209,-0.9704946982044024
-0.6097753330453586,-0.9902059826683087
-0.6104096500474344,-1.0660287779524114
-0.6106387903071878,-1.169331695014301
-0.6107529881225165,-1.329268306208211
-0.6116532852505271,-1.3071700609328079
-0.611515113242049,-1.3719591131350362
-0.6122229630556997,-1.3322006595931
-0.6115369246736367,-1.236010516198957
-0.6119737528237117,-1.2111257803699595
-0.6118453951538327,-1.1893512768545673
-0.6122580747763723,-1.2449969904217593
-0.6119484076689767,-1.2858405668869661
-0.6130677813925821,-1.2927949497212663
-0.6132432034907962,-1.3631867975879743
-0.6115123648035073,-1.34828720125367
-0.612811627791459,-1.3843490506233447
-0.6130296056228082,-1.4507691360685047
-0.6130299590428088,-1.52545590517423
-0.6132673824035029,-1.5540698872588408
-0.6130411060507127,-1.5896159206628153
-0.61334299056745,-1.6584901223400041
-0.6127523035732156,-1.6809565533449664
-0.6128741683307691,-1.6235716039237336
-0.6132198917993041,-1.5974517131952883
-0.6122317394789073,-1.6468329691837054
-0.6128101121744428,-1.6726912121745743
-0.6125313879081172,-1.8108225816833037
-0.6137106899525747,-1.884305718608097
-0.6137512721803938,-1.8695695067505498
-0.6124503876730043,-2.157358877638641
-0.61267927794246,-2.220646088320583
-0.6136953061834095,-2.2178125463199496
-0.6136927228441872,-2.2429364814105157
-0.6133266535022577,-2.245032125593368
-0.6132679654745525,-2.2319918395816996
-0.6143733602174257,-2.2114501827915545
-0.6139666873577084,-2.3354665013669624
-0.6138163376664886,-2.5421293990677314
-0.6129403568974348,-2.478244238801125
-0.61372280413541,-2.5671331759221987
-0.6133846800887977,-2.558737029323899
-0.6134382605362447,-2.6702325941093985
-0.6136401887458549,-2.6987916752107806
-0.6134834254742871,-2.69882192816338
-0.6140454180131173,-2.76805059858699
-0.6138258741157482,-2.778148836671974
-0.6139123623542335,-2.765880470481824
-0.6137120921381686,-2.766801301344773
-0.6141560146347526,-2.7341952687584112
-0.6138466581945606,-2.6981055512365484
-0.6138601226517181,-2.810425092680025
-0.6141937978420356,-2.788207528700966
-0.6139603843467226,-2.8007847705381934
-0.6138803323432245,-2.794163730020602
-0.6147013491273264,-2.7078815054992966
-0.6135232118267715,-2.7440061435520167
-0.6135692173430859,-2.643946780385251
-0.6139638087577152,-2.67335505025413
-0.6138013505518072,-2.660105877813848
-0.6143101171331393,-2.622478883250522
-0.6141224841486058,-2.7401768847075396
-0.6144336398068116,-2.6030222717651723
-0.6141294582117608,-2.815867285189723
-0.6140700306066704,-2.856040325453426
-0.6141741418821038,-3.03917872002976
-0.6138479592446344,-2.874748595514305
-0.6142864961908077,-3.070174551469229
-0.6140275578288051,-3.1302114519688695
-0.6150851053734437,-3.204522494025433
-0.6142691919070602,-3.350908256805291
-0.6147861815029101,-3.2873519539507963
-0.6146780565576861,-3.340685455067566
-0.6146745908726069,-3.299361919025179
-0.6149165883026917,-3.1256425947535793
-0.6156954243555706,-3.240706116821024
-0.613852463795656,-3.2370964279674355
-0.6145681214863654,-3.2730853716474093
-0.6142560198844939,-3.104682501870873
-0.6147149937097576,-3.2472064456191916
-0.6149581117306683,-3.241491687905287
-0.6149924700157448,-3.2068934370510633
-0.6144182573154462,-3.3714714098031453
-0.6144581556434493,-3.4431534532100567
-0.6143640210477823,-3.4321385353614304
-0.6145942602963823,-3.417672869065271
-0.6141957833445933,-3.3772453572421988
-0.6149800393661825,-3.4873137875134717
-0.6147257753226815,-3.490629648395222
-0.6146323786710919,-3.3958192532664766
-0.6149033314846052,-3.5402338462049543
-0.6148291312813122,-3.4657020475237004
-0.6145783120864821,-3.367796284569118
-0.6149110751248549,-3.4098331671052677
-0.614738474131545,-3.596026572664041
-0.6140497671621906,-3.6022899146933516
-0.6147609457249456,-3.635100094673106
-0.6145415403374507,-3.7680160912911598
-0.6147656740584071,-3.7400114345871285
-0.6148323395371375,-3.8004390719125554
-0.6157339465160163,-3.8240063900772685
-0.6148367990689322,-3.894643597606095
-0.6144269509327112,-4.00645912402678
-0.6153503620509406,-4.010127762843757
-0.6141079779140607,-3.9661440494688645
-0.6148239677607695,-4.044149369731124
-0.6146195203843934,-4.012242472719234
-0.6150711457573768,-4.075986680170395
-0.6145831487688221,-4.311418673619296
-0.6151910787666267,-4.347278136415849
-0.6145970973052007,-4.153611364155835
-0.6147650765892727,-4.088085087344269
-0.614756942433862,-4.284404694792325
-0.614763764229646,-4.344068064240054
-0.6157460244072747,-4.46404906037079
-0.6152232667450052,-4.4331364802804005
-0.6157373503005656,-4.358577133825377
-0.6147649960660015,-4.255628616633599
-0.6152097711380682,-4.2445433887708255
-0.6152668232215467,-4.433810287228959
-0.6147947394354222,-4.2781245673788755
-0.6152423715136899,-4.227725953185265
-0.6151150986599752,-4.478371533585668
-0.6154996837818912,-4.427206291571173
-0.6144829653636885,-4.479212391848059
-0.6155972688466343,-4.534714243530289
-0.6153029557221645,-4.444697738347701
-0.6152956491294985,-4.431658103224952
-0.6151374550344882,-4.583486202479808
-0.6148453849291788,-4.692741678877624
-0.6151882981610218,-4.670634190504648
-0.615511747725986,-4.64522973005859
-0.615076479014648,-4.717005266718856
-0.6152670510291832,-4.725926906105485
-0.6156105469757378,-4.638525147274788
-0.6158902225683516,-4.593183992601987
-0.6151882102190742,-4.59095461819511
-0.614907462227505,-4.5696834882601784
-0.6157077502172094,-4.558922617374189
-0.6147969418073508,-4.5845689807110315
-0.6150912045445325,-4.571330238669022
-0.6153876612228046,-4.485541495719333
-0.6152132271168499,-4.414405141071658
-0.6158460469540875,-4.426042049350918
-0.6154714410608202,-4.440173849450591
-0.615041823884797,-4.482217146831298
-0.6143756785063047,-4.414337507891392
-0.6152298146514453,-4.35469881821565
-0.6152164315988041,-4.337807919157957
-0.6151866405227095,-4.349191645007731
-0.6148695809354771,-4.2932017724514395
-0.6155016396945789,-4.191968283563467
-0.6157286340370819,-4.112843912687705
-0.6160016957404247,-4.134477852829382
-0.6150383556510737,-4.239990186847349
-0.6154141862339583,-4.281930766370096
-0.6160212615997126,-4.291362145781685
-0.6156370266546605,-4.206669228037541
-0.6157584795475385,-4.239525370693049
-0.6152230169161809,-4.134755379724617
-0.6151835126747539,-4.32499008562904
-0.6153152475724895,-4.372517386937233
-0.6154272091882974,-4.22678954937291
-0.6153164230868651,-4.402261788752581
-0.6148244572119805,-4.610627670914616
-0.6157975220377931,-4.642666008041599
-0.6158632203222326,-4.479601713372079
