Critic Loss,Generator Loss
-1.0535827101417992,2.4940811069660622
-1.2330354170049396,4.637222329623262
-1.2465756591905042,5.2288211585573
-1.242762959089128,5.664748852440107
-1.2433518301623212,5.935374671143446
-1.2422479803222524,6.600168486271431
-1.243616185663846,7.163519786674503
-1.2466146010562977,7.7531145457938
-1.2471639441132487,8.252351834769323
-1.246624018775572,8.684947566899002
-1.2478421014622305,9.099340121358399
-1.2491682280661753,9.385669654948927
-1.2490688052912937,9.616328983707588
-1.2493791523248554,9.777603409269247
-1.2474496707500624,9.994140177080956
-1.2458124662147203,10.136875687312425
-1.2428541776569935,10.176790730890263
-1.244220955565054,10.266900470149348
-1.2442326724732111,10.35647658281382
-1.2432309279730835,10.373744182033247
-1.2428330508566938,10.27114203033516
-1.2420005002699075,10.01356778604887
-1.239482130629364,10.173049780371214
-1.2420659688062126,10.316623992992339
-1.241243842476947,10.2685278477663
-1.241848641192802,10.261548222335035
-1.2431220252565542,10.284427691761925
-1.2435842786293927,10.410913043061132
-1.2422496675161028,10.43296692467929
-1.2409821107051564,10.337912232346621
-1.2430202861888275,10.088372511535628
-1.2424307921351172,10.090964541424183
-1.2407249374917282,9.703510685641453
-1.2411047281139431,9.528803600326912
-1.2430232585527807,9.593159305858455
-1.2444720932796633,9.552793399864319
-1.2448421783644452,9.625593585794391
-1.245295494316264,9.787977419712986
-1.246938195292463,9.89633199604858
-1.2467061839851228,9.505854790350384
-1.2483739896838282,9.39727678361987
-1.2487653505869174,9.567200301022591
-1.2503816885917323,9.60990503298395
-1.250938856296459,9.545870046730894
-1.2513851563962328,9.36044184419229
-1.2516246176013555,9.255368221910555
-1.248414346074903,8.911013384244406
-1.2449671943525937,8.509044293945118
-1.2494358032864912,8.356380995481294
-1.2499393115052087,8.283137320178621
-1.2501422740913584,8.365245851138804
-1.2514231667194318,8.14323052179999
-1.2529846711235553,7.986283325183556
-1.2523198779938634,8.025451984615783
-1.2546953500910432,8.04348962043082
-1.2543842773854639,7.958184735401825
-1.2488949087869334,7.58460634009996
-1.2492215986484225,7.315983920324235
