Discriminator Loss,Generator Loss
-1.2912029990460967,-3.6355349269431803
-1.2916489899598251,-3.670180845125831
-1.2917530762691747,-3.712042096342247
-1.2916810489059818,-3.741297770846206
-1.2919808515371298,-3.7697862010347296
-1.2925861341397114,-3.758020956757568
-1.2913972779511096,-3.8099003947975496
-1.2918404564697388,-3.863519386503667
-1.2921134476435825,-3.8923846138162994
-1.2912293949385654,-3.9144111248964535
-1.2903630562560862,-3.879361603772664
-1.2880337911034416,-3.8173846179018347
-1.2892241439649448,-3.7401848383241196
-1.291860636075803,-3.750633920305509
-1.2908206339488448,-3.731293982832489
-1.2904996147221752,-3.741062368512873
-1.2907229002844347,-3.774111686035634
-1.290793218538234,-3.8106450143892827
-1.2916261614055153,-3.8540413864037335
-1.2914797273333183,-3.89109660622699
-1.2921744801832005,-3.922564938479319
-1.2927183864252143,-3.9624155685479625
-1.2926402011048683,-3.990659688998892
-1.2921020321899184,-4.031536633779505
-1.2924466714602707,-4.062366031201776
-1.2920502122235689,-4.108746794610747
-1.2926412421193194,-4.13772871513506
-1.2923325083811612,-4.167695925748487
-1.2916457033341662,-4.190800915578431
-1.2924366288357878,-4.240584719889853
-1.2910429805510026,-4.275666951767101
-1.2912114354412054,-4.324134579017038
-1.2913869585367508,-4.35470073958784
-1.2916948595737805,-4.392921566901697
-1.2904421479001829,-4.413576340315482
-1.2913660548250927,-4.445004779320199
-1.2900599571014246,-4.448272020719982
-1.2900905096109987,-4.480110025956098
-1.2906282048952427,-4.496610275362753
-1.29050887592112,-4.496744280142142
-1.2905835816046038,-4.498317319659326
-1.289528781213314,-4.503961692197895
-1.2910761595900269,-4.513348870260959
-1.2898997914201837,-4.528016150119359
-1.289383737696323,-4.538441412227813
-1.2864325865905946,-4.560492028832006
-1.2870049223023516,-4.605663976530431
-1.289210112267228,-4.639761659921455
-1.2914573051251075,-4.755103663464638
-1.2919736412567848,-4.860927379045464
-1.292752929771122,-4.944296739226795
-1.2916881166650824,-5.0159350984241655
-1.2925365205211672,-5.035493691716595
-1.291999620962336,-5.047715611173229
-1.2925610422870883,-5.134227729452661
-1.2925838600732211,-5.198997633543248
-1.293513205872919,-5.25258349328421
-1.2922982391136588,-5.29413649077013
-1.2927749141107585,-5.336953826476678
-1.293666469846557,-5.381925511796406
-1.292731573278644,-5.425721610855044
-1.293027498255569,-5.491880189354788
-1.2918281523152912,-5.551222569976584
-1.2923626809918427,-5.596278023001818
-1.2933582230970735,-5.647002083977128
-1.292312183400405,-5.692011003156387
-1.2937733071056248,-5.756445007042626
-1.2919594008304958,-5.803385376034303
-1.2921716135660284,-5.833781860217601
-1.2910670573470266,-5.850964605148472
-1.2903101424080003,-5.872834835175246
-1.2900918935469856,-5.89300482738772
-1.2899721174830023,-5.914220717018857
-1.290063825269719,-5.910415220112599
-1.290026594202168,-5.913762639612111
-1.2894060739083582,-5.914321342695909
-1.289419228249867,-6.008236366595231
-1.2884836857388888,-6.104729457551447
-1.289106119442573,-6.152454260573964
-1.2907456617546134,-6.2028487952770135
-1.2902013973603623,-6.261648479153817
-1.2916538496766363,-6.343866072645821
-1.2917825837802535,-6.391615553159457
-1.2925295909128032,-6.4328909653252815
-1.2928280387244153,-6.4873499851579695
-1.293702328853687,-6.532649869822734
-1.2930732286810027,-6.585561677167304
-1.292731547791693,-6.636176304599399
-1.2939939796832147,-6.69878778349885
-1.2931192402623604,-6.726270960684432
-1.2944156379101037,-6.78319959079438
-1.2941875538924568,-6.846584995080601
-1.2946528773521464,-6.902991897555532
-1.2939767293313869,-6.912634171961397
-1.2930194754845725,-6.941255681921756
-1.2927703800940826,-6.947683739153648
-1.292338672223762,-6.953580780922252
-1.2908518136513443,-6.959965479429277
-1.2893340294162885,-6.915119844551494
-1.2902400160058514,-6.865943453410746
-1.2905233511858016,-6.9083290341358845
-1.290374524916813,-6.9324104097170105
-1.291093924616887,-6.952970415175276
-1.2902481667411834,-6.95763115335683
-1.2902717218331257,-7.00792982122281
-1.2919220576612387,-7.094619927281758
-1.2913179277110127,-7.191526452996121
-1.2910412639410018,-7.332268448626471
-1.2916305351245518,-7.4068967068012626
-1.2930026312005378,-7.4633669432965455
-1.2921919507556436,-7.512815764802062
-1.2930728955328352,-7.596278452140861
-1.2930480502011952,-7.6363078439228405
-1.292858525027893,-7.678036093807268
-1.2921190183726101,-7.673438659788596
-1.29200007457162,-7.6192142633158335
-1.2917580058551577,-7.52740315579936
-1.291458145908398,-7.529784931176552
-1.2927194531889832,-7.5399961750133775
-1.2897687402983358,-7.547634739501167
-1.289119408473654,-7.57833019961745
-1.2908589119052527,-7.625013115865735
-1.2923313294739815,-7.695665598864188
-1.2915006883555056,-7.766276308967187
-1.2924883743969329,-7.84240795943423
-1.2925258804069877,-7.908759503659146
-1.292260985949119,-7.950101925906304
-1.2927927044773977,-7.986271474492802
-1.2921407881569793,-8.056151592355763
-1.2916183378073895,-8.02442481715958
-1.2911808309709323,-8.006233473977613
-1.2910069582556747,-8.005580200371393
-1.291793332443255,-8.145807146475084
-1.2923120450308154,-8.25642556260487
-1.2930974575341077,-8.386668179412197
-1.2898409871608354,-8.459657533096468
-1.2881988131708721,-8.510323275449853
-1.288525213129659,-8.560705781754102
-1.2903917249103682,-8.588584401629133
-1.2908042916573812,-8.625538445951738
-1.2916339704828939,-8.648644443885708
-1.2924559856650781,-8.66465816260908
-1.2916028890830173,-8.691713398487082
-1.291817284845664,-8.69339035994175
-1.2911442055162154,-8.687003860756855
-1.2919586048791942,-8.717822940494118
-1.2927103576367522,-8.740094883728352
-1.2923013852805754,-8.772311095940623
-1.2924205385144787,-8.810282482952257
-1.292316116935074,-8.825168248645465
-1.2907134253482504,-8.837356445958699
-1.2915153060562956,-8.874524145683983
-1.29079980887505,-8.900826426394442
-1.2916392872040985,-8.926468002104782
-1.2894304321825554,-9.003135917418964
-1.2894143769179094,-9.111749034408362
-1.2882271723980248,-9.245055085509868
-1.2866749902952441,-9.390725742199388
-1.2871720375323534,-9.563737259865826
-1.288300278664609,-9.666548304678424
-1.2895506268273793,-9.701031655461561
-1.289893737062241,-9.75633041060924
-1.2904031590546896,-9.740139125512068
-1.2896053105337537,-9.769044296617603
-1.290392731378845,-9.80622781881953
-1.2911505695741199,-9.875529245515178
-1.290780108212134,-9.925589656202902
-1.2917190357497492,-10.001136037046368
-1.292270660549907,-10.044464597519925
-1.2910161161818503,-10.048580756805237
-1.292311272269931,-10.096144586336433
-1.2926487116762564,-10.177734838899013
-1.2928414005374749,-10.236398579843003
-1.2924390025638244,-10.285577415452645
-1.2930041160998875,-10.384011996598327
-1.2936480277592637,-10.397163662933657
-1.2937820243215024,-10.449009169025919
-1.2936572373613233,-10.508698929031565
-1.2946789211496925,-10.553887474743448
-1.294329893262637,-10.613153329644572
-1.294668229698269,-10.68377065180059
-1.2946146798304377,-10.784758243794197
-1.2943689363750186,-10.881868646001216
-1.2945052086385898,-10.941307165967151
-1.2929500237123663,-10.982106208478154
-1.2919828633910184,-11.014551227673534
-1.2906135201896989,-11.040411600722317
-1.2928067168345152,-11.036791013095838
-1.2914302377527742,-11.040705266655689
-1.2915346024632737,-11.07878515335961
-1.2930536054451438,-11.07827447660488
-1.2935514720498622,-11.07829949671607
-1.294208935521268,-11.091174709278647
-1.2941233785221242,-11.075941324784266
-1.2943922094487719,-11.09241547820739
-1.295428573171676,-11.156346529556416
-1.295537015880116,-11.180312717983288
-1.294844434575161,-11.240415361624033
-1.2940709371958443,-11.345587657687293
-1.2925756967569553,-11.41052073432819
-1.2910810347542963,-11.409767993191338
-1.2880196066772478,-11.37713168298122
-1.2894980795287991,-11.24439444971182
-1.290285934010358,-11.16861692046631
-1.2911175774848678,-11.174054764432606
-1.2911670257788384,-11.139166891819984
-1.2925995112790978,-11.068993527177964
-1.2931393204803485,-10.998258244861717
-1.2933790178092863,-10.943969300657194
-1.2938678935587908,-10.879419176543593
-1.294807132305071,-10.817736488150159
-1.2945213373406312,-10.791246151531311
-1.2947660395048433,-10.736853350439992
-1.294905534147209,-10.698275111372505
-1.2947045666659545,-10.661644660365061
-1.2947707289382975,-10.644231960368817
-1.2949818600568288,-10.619029542532758
-1.2952376245138721,-10.601436738876377
-1.2943958925015413,-10.581142341016433
-1.2959328710002687,-10.560216263360148
-1.2959560578785272,-10.502337446033597
-1.2952379579547422,-10.460596446033122
-1.2950488220873115,-10.427046238221019
-1.2950880117427535,-10.416372140178275
-1.2951580275800048,-10.394370481776026
-1.294542693379395,-10.34696847087681
-1.295979494683623,-10.309574837326016
-1.2955968192052285,-10.289234373424033
-1.2954562543479873,-10.282618838521804
-1.295232734690789,-10.255369115099334
-1.2947740281492373,-10.242461750005095
-1.2945046840310095,-10.242352696146899
-1.2948464925732943,-10.242506720123943
-1.2944121068378607,-10.241909696841047
-1.295644500159815,-10.246734212678234
-1.2964734908685827,-10.262407053322162
-1.295263634908547,-10.267027061089776
-1.295154961076749,-10.274791286361756
-1.294817295069561,-10.286984110274945
-1.2960092964154077,-10.289647845689332
-1.2947053836760998,-10.295190126839453
-1.2948796482521054,-10.296260451924748
-1.2957870533922982,-10.314535348302053
-1.295446284683306,-10.333863175021914
-1.2954334898650668,-10.348826944853718
-1.2950402604100726,-10.320378645540712
-1.294432286690867,-10.33519019825754
-1.2947800576100692,-10.347890134774397
-1.2956742216556385,-10.372156928097603
-1.2949827802288858,-10.389220640240296
-1.2950088903311296,-10.407981166819212
-1.2944320225094814,-10.407105686459616
-1.2946120536899608,-10.396605977934874
-1.294795197757442,-10.390230161020886
-1.2942932481443743,-10.354064004971498
-1.2946581707175022,-10.321007419310062
-1.2955361674230172,-10.296970899670484
-1.2959391543392063,-10.294248464773428
-1.2962992536501088,-10.309703621646893
-1.2967704491076282,-10.370723164481847
-1.2961014382486302,-10.400184177148102
-1.295784906922859,-10.430448115971222
-1.296340530670272,-10.46155791581198
-1.295345939496709,-10.481576351492768
-1.2949253150671858,-10.506073261798559
-1.2945987479418666,-10.537224205949483
-1.2939304321622238,-10.58525764864926
-1.2929312689374988,-10.601676249538713
-1.2940206854630614,-10.612320901876092
-1.293397989523447,-10.579857653000253
-1.294613686940439,-10.554464593043747
-1.2942572160145154,-10.52053214844002
-1.2949983210551264,-10.500035632497765
-1.2955337670205898,-10.447897011090117
-1.292985987872603,-10.406147026293468
-1.2939760994381182,-10.413816504244673
-1.2947083816640839,-10.433708693213907
-1.2944850910046142,-10.491454567354998
-1.2954462624076475,-10.542831933956977
-1.295532219652553,-10.577568763314494
-1.295862452350001,-10.600945191375299
-1.2955839589362845,-10.650225243525723
-1.2955227189955822,-10.774313259856664
-1.2958009615160822,-10.852699896883967
-1.2961137651466015,-10.922250354672908
-1.2959049396625542,-11.040249321671624
-1.293691235843465,-11.127165383684106
-1.2938322381227618,-11.172951063703547
-1.2948725115005917,-11.087299199509081
-1.2942318606252952,-10.996882805778956
-1.2949407736687937,-10.938719145612701
-1.2944326063792866,-10.874896752930585
-1.2956884486442508,-10.845097443584818
-1.294982977703346,-10.818688566717688
-1.293574320381033,-10.793001164367306
-1.2930506615674089,-10.84717380210618
-1.2943851292293296,-10.88055256643164
-1.292944050637318,-10.945494913771523
-1.2903728455147097,-11.027029988964784
-1.2906042986931947,-11.072555080606797
-1.28913903208121,-11.11375021276472
-1.2868623117043645,-11.278295524051837
-1.2874646788507051,-11.4811190255467
-1.2871435498915036,-11.590541682456688
-1.2868529089986047,-11.66117872389754
-1.287660581669041,-11.675748339111438
-1.2907662884783175,-11.675357210896866
-1.292357207675886,-11.68294429947659
-1.2925931588292314,-11.666637664951011
-1.2934646570229114,-11.5958180402209
-1.2920242399797552,-11.549270195384546
-1.2927342355325604,-11.538946474406453
-1.28901289707194,-11.602948386827197
-1.2837176080975878,-11.641949099030056
-1.2834862549058395,-11.72808914619457
-1.2851552975581169,-11.818668363956927
-1.284545815891843,-11.90252209750649
-1.2863720187645635,-11.941866139544555
-1.2871475232882892,-11.86432831939293
-1.2856782591284646,-11.825638482485159
-1.2840292457669182,-11.876579449543643
-1.2849020616358013,-11.881907653913728
-1.2860709992922754,-11.99482935527723
-1.2860797314658055,-12.033402278145891
-1.285587201535621,-12.080266900181295
-1.2869879840161071,-12.14598319977464
-1.2881069670397394,-12.209505895331985
-1.287456053853074,-12.257788275316218
-1.2888038334835334,-12.286152525310348
-1.2891424167105434,-12.30238233543503
-1.2899149762924387,-12.316221266342172
-1.2898852046385698,-12.325060844278491
-1.2903194308201913,-12.348967944085295
-1.2896121146064103,-12.376909322327784
-1.2896066820285506,-12.415189565966628
-1.2899344293639028,-12.445041523075599
-1.2897723159784722,-12.498232504374991
-1.288569860063288,-12.508919313116103
-1.2881637455196209,-12.499381529613895
-1.2888733971819626,-12.464957967676638
-1.2894263419121768,-12.479079752236148
-1.288893270738066,-12.510256397261283
-1.289990015235213,-12.569481252845616
-1.2901185934410901,-12.597942409353502
-1.2902218463602393,-12.648971890612634
-1.2895470390522885,-12.686418092423551
-1.291296295662245,-12.712063380914449
-1.29118281704126,-12.744259287689355
-1.2912673192319757,-12.758858769188114
-1.2908379309944469,-12.78385828212235
-1.2912037826986509,-12.801627869245468
-1.2919460982935715,-12.8457462988111
-1.292044663288775,-12.874324616935084
-1.2920021216939415,-12.888545575923972
-1.2919118071022775,-12.89616611852056
-1.292686970049722,-12.890993396362175
-1.2910800002216156,-12.854879019179155
-1.2911577916984356,-12.860321296021516
-1.2919510111047174,-12.895620092052132
-1.2920964385662927,-12.909621101370448
-1.2919456857925906,-12.916782080830707
-1.2931200122903448,-12.922970494879312
-1.2914821109804653,-12.90224711382556
-1.2910877648633998,-12.915691941465779
-1.291163027659186,-12.903262192487805
-1.291466788568505,-12.896399109598685
-1.2920999262981672,-12.903688369132665
-1.2917981431186698,-12.918625318843453
-1.2916197540870025,-12.982185747933439
-1.2901057634330724,-13.043736205592122
-1.2882702725187372,-12.924352939902523
-1.2879251432409784,-12.801382617969914
-1.2881852949441623,-12.848534336999805
-1.288504695785391,-13.007859815730306
-1.2898872921365154,-13.158079350569745
-1.2911043734963432,-13.29955306624991
-1.292673785971941,-13.355193980659834
-1.2923542532594887,-13.429150867500093
-1.289752694364753,-13.499799490535768
-1.2884684328037845,-13.516099132662214
-1.2868782525164095,-13.55480532623259
-1.2862255156398978,-13.612315773843466
-1.286525763211255,-13.701816593153564
-1.2887468710348755,-13.813615144324709
-1.2910866005304844,-13.904093353589612
-1.2910273344963143,-13.936148233406636
-1.290570604551093,-13.948378314082582
-1.2914101144417243,-13.92907717967502
-1.2927430305825685,-13.972928322686675
-1.2922405647877688,-14.008228682575863
-1.292655492874562,-14.032788949742713
-1.292851248337218,-14.07978310722927
-1.293106545423144,-14.092232918882303
-1.2923073893806292,-14.071565832424499
