Critic Loss,Generator Loss
-0.43840979120986473,0.27340743128124945
-1.0769590945820726,1.3994722309884489
-1.173961103037785,2.4641215151548477
-1.1997069913895768,3.615477175561505
-1.2336077224895272,4.463103102153153
-1.2492587529520462,4.942231611125107
-1.2556562666675914,5.154093392205432
-1.2591081977408727,5.451136630466485
-1.2594243535452303,5.719821017722745
-1.2642711973517975,5.94313311103241
-1.2634464403665082,6.215116502788197
-1.261187371593908,6.455519394920164
-1.2616841609115277,6.607683234255488
-1.2630542658023955,6.843374223692075
-1.2624426666741686,7.108797285555921
-1.262185963425535,7.321277780214
-1.2640698189186261,7.527435869068545
-1.26455238398157,7.814195850586497
-1.2639890657465236,8.112451228749382
-1.2627649375275978,8.424951302828754
-1.2622255186446842,8.684440818590108
-1.2643728389214577,8.869414203149056
-1.2625622857822283,9.007114837077316
-1.2604912560365857,9.184924138785636
-1.260861471403341,9.320171344546043
-1.261727972451037,9.282243643352897
-1.266272823021237,9.411013071502433
-1.2659746999709016,9.522215872664892
-1.2662088237668114,9.621972095260043
-1.2614581484791385,9.774280707753105
-1.2638110309170214,9.930283666213777
-1.2640361185708424,10.118882889821991
-1.262067244745833,10.34811121683203
-1.2612029470791248,10.513785340385626
-1.2629267675744666,10.645400083515774
-1.261691580210298,10.780336778964395
-1.2616118632846607,10.867335857399313
-1.2602825882497568,10.984373080320669
-1.260519913546881,11.10627220267844
-1.2605645403846137,11.198212546863218
-1.2615323223014483,11.300486607333648
-1.2604386204661824,11.418095763218766
-1.2599243618217713,11.519491491802812
-1.259316135734762,11.60229202364839
-1.259756315446473,11.666778386200116
-1.261191315218776,11.72141231713146
-1.259984584058175,11.76142275938732
-1.2605391823890812,11.801332627530138
-1.260893750764502,11.936871511523954
-1.2624316193071954,12.051487599856694
-1.2622192053626748,12.14284347693875
-1.2616980818522348,12.193922953243238
-1.260631987117188,12.259186018569906
-1.260644213490848,12.34271164964674
-1.2610466868971726,12.407686319961778
-1.2609563028680446,12.480290145211866
-1.2604269665124048,12.552909674613064
-1.2603758776857568,12.596861459779294
-1.261025986694272,12.654940380253322
-1.2602288642612127,12.712003803417216
-1.2603529576597736,12.711102063829843
-1.2607130025076188,12.740437908446316
-1.2603764162611755,12.789533968324605
-1.2599693896826305,12.852719403708704
-1.2605570064261045,12.879377363250239
-1.260977960192996,12.920978001588214
-1.2597613526118172,12.92403945408887
-1.2589902787423766,12.88703661192122
-1.260222632960102,12.898755865183396
-1.260524947299296,12.940772223535548
-1.2596333595285556,12.986168258322136
-1.2594079568263714,12.984269515031547
-1.2596086417740098,13.018959044254743
-1.2584457565803928,13.055820330209944
-1.258240537126018,13.086452366913127
-1.257253975482031,13.091512828316631
-1.2570789639332756,13.104849028058643
-1.2583215861908421,13.133791025132114
-1.2572090249808416,13.153858435936622
-1.2584393688759563,13.19768181743441
-1.259100637013915,13.272330642695474
-1.2572138425309933,13.331441019815117
-1.2559210533292497,13.320181780304257
-1.2564454624980779,13.2973523916751
-1.2562536906956674,13.319839958797019
-1.258069389847633,13.374871700262291
-1.2583650506022652,13.434016423476738
-1.2570713703366996,13.506480135265715
-1.2588167097422978,13.592051195190061
-1.2576964973060276,13.638297051824713
-1.257136948481778,13.697098833658409
-1.2572767134961136,13.723310940988975
-1.2564500125042852,13.683951028317548
-1.2550667926702526,13.637052635249729
-1.2553897719416194,13.518013583463837
-1.2558925623826833,13.550170626618938
-1.2568856181309311,13.521817716950835
-1.2552597804572052,13.514785059905511
-1.2563637719197585,13.567089537972155
-1.256286261132099,13.602867646878952
-1.255644871694887,13.588645608119814
-1.254784043345356,13.45497088590421
-1.2546129048895833,13.443346512562934
-1.2540533254648933,13.475858161033711
-1.2538501729201168,13.432310390530432
-1.2534241887317017,13.369472304578386
-1.2537552080127363,13.331285340466417
-1.2548013905197672,13.308379528061755
-1.253624504052153,13.230787437816078
